observationUnitName,observationUnitDbId,plot_number,subplot,plot_subplot,blue_mean,ExG_01_mean,green_mean,NDVI_mean,nir_mean,red_mean,red_edge_mean
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_270_subplot_2,716835,270,2,270_2,23114.90617,0.87064505,29337.98758,0.296928315,36519.30252,19551.98034,34345.80855
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_270_subplot_3,716836,270,3,270_3,21288.23533,0.964803313,28142.18565,0.360803091,37733.58661,17389.41235,34036.33954
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_271_subplot_1,716738,271,1,271_1,24904.22939,0.787512935,30421.90686,0.284529224,37414.36185,20521.04312,34818.79303
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_271_subplot_2,716739,271,2,271_2,24398.30714,0.78697001,30088.8566,0.297555867,37784.70527,20135.96312,34894.22647
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_271_subplot_3,716740,271,3,271_3,29446.76881,0.628709455,33999.8844,0.174213532,36083.70704,25358.01725,36466.85921
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_272_subplot_1,716243,272,1,272_1,29666.03448,0.545172414,33545.86069,0.161998087,35727.16,25768.51414,35522.54241
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_272_subplot_2,716244,272,2,272_2,25857.76387,0.718372975,31198.02206,0.252672026,36854.92485,21907.13788,35100.23923
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_272_subplot_3,716245,272,3,272_3,25019.38371,0.861283644,31351.11146,0.307277892,38591.41753,20197.38061,35919.34748
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_273_subplot_1,716648,273,1,273_1,20347.11249,0.922360248,25901.24707,0.393946388,37671.30987,16125.59938,31610.68496
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_273_subplot_2,716649,273,2,273_2,23532.28379,0.815862069,29246.52448,0.311792352,37394.34414,19317.04172,34153.17552
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_273_subplot_3,716650,273,3,273_3,23634.72119,0.846445825,29615.30366,0.319603029,37773.43271,19232.8637,34732.0245
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_274_subplot_1,716579,274,1,274_1,23358.95102,0.860296654,30155.6654,0.272610009,36143.2763,20302.17627,36131.68748
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_274_subplot_2,716580,274,2,274_2,21305.59717,0.955547898,28666.56616,0.357753082,37829.76361,17643.14852,35854.357
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_274_subplot_3,716581,274,3,274_3,20215.34518,0.973765965,27391.6455,0.403159247,38660.59648,16173.20055,34935.88678
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_275_subplot_1,717086,275,1,275_1,18647.64458,0.99068323,28537.03761,0.435306771,40822.35645,15820.57971,38474.3392
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_275_subplot_2,717087,275,2,275_2,19615.20234,0.982419855,28963.71355,0.379121915,38963.788,17276.74285,38064.60324
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_275_subplot_3,717088,275,3,275_3,21449.94755,0.927191166,30775.98999,0.338979734,39270.49068,19001.41649,39328.93513
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_276_subplot_1,716771,276,1,276_1,21963.42009,0.915429755,31141.60407,0.316763014,38990.79841,19994.06835,39468.12185
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_276_subplot_2,716772,276,2,276_2,19417.82558,0.965529128,29125.73354,0.416382614,41905.41124,16957.25646,39381.43468
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_276_subplot_3,716773,276,3,276_3,18985.57419,0.989993099,28813.89268,0.459896919,43478.33368,15732.19703,39599.12836
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_277_subplot_1,717143,277,1,277_1,24057.35367,0.90037918,32820.20614,0.208363818,36903.94554,23881.76387,39158.1465
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_277_subplot_2,717144,277,2,277_2,24449.18075,0.869955157,32815.26561,0.203856677,37267.91928,24527.68575,39252.37151
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_277_subplot_3,717145,277,3,277_3,26539.40235,0.737750173,34234.78468,0.145809013,36416.19117,26969.31125,39462.87716
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_278_subplot_1,716327,278,1,278_1,26194.09075,0.886128364,34958.18357,0.15530049,35617.02001,25856.2695,39460.44203
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_278_subplot_2,716328,278,2,278_2,25910.19442,0.873147191,34707.06998,0.171375574,36706.50052,25756.13547,40081.10617
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_278_subplot_3,716329,278,3,278_3,25619.10183,0.880566103,34102.4339,0.191133514,36919.01415,24836.52434,39562.16017
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_279_subplot_1,716549,279,1,279_1,18831.62444,1,28382.54746,0.443750657,40407.6669,15344.53366,35899.19537
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_279_subplot_2,716550,279,2,279_2,19474.1889,0.997931748,28490.46846,0.408937713,39135.71665,16178.9969,35589.91486
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_279_subplot_3,716551,279,3,279_3,22805.82828,0.973103448,31710.2931,0.307073736,37452.52103,19859.78414,37220.53172
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_27_subplot_1,716924,27,1,27_1,19315.37216,0.982081323,25936.81082,0.508260062,43167.20503,13881.38387,36936.77395
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_27_subplot_2,716925,27,2,27_2,19909.15292,0.948222299,26733.70142,0.436271869,40014.58958,15428.00173,36665.42285
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_27_subplot_3,716926,27,3,27_3,22357.61103,0.89137931,28636.08172,0.346425618,38048.90897,18158.29034,37498.8769
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_280_subplot_1,716798,280,1,280_1,19788.06207,0.995172414,29031.64034,0.40165312,39907.73,16659.43897,34793.93897
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_280_subplot_2,716799,280,2,280_2,20510.78993,0.986892032,29411.76337,0.359999552,38474.3377,17800.47327,34730.14246
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_280_subplot_3,716800,280,3,280_3,19770.46342,0.994478951,28982.098,0.401661539,39676.86853,16636.15977,35056.8775
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_281_subplot_1,716780,281,1,281_1,24176.26439,0.862805929,32799.0879,0.315415182,41125.56222,21195.01827,37809.01896
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_281_subplot_2,716781,281,2,281_2,21181.58621,0.947931034,30093.56862,0.417885645,43239.76172,17444.44138,36773.01241
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_281_subplot_3,716782,281,3,281_3,19553.38401,0.982419855,27903.86936,0.484466468,44879.23716,15143.54016,35305.46329
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_282_subplot_1,716219,282,1,282_1,20390.78731,0.944501896,29142.72251,0.385874007,40651.5929,17463.06998,35493.99759
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_282_subplot_2,716220,282,2,282_2,21620.09248,0.901656315,29998.97343,0.342434151,39570.72291,18937.18012,35638.70428
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_282_subplot_3,716221,282,3,282_3,23055.6109,0.868920317,31205.56744,0.316328452,39219.79614,20238.40911,36403.74681
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_283_subplot_1,716660,283,1,283_1,25171.20552,0.80137931,33090.23034,0.226781186,36479.04621,22797.11103,37899.21793
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_283_subplot_2,716661,283,2,283_2,22893.25233,0.871246117,30896.66137,0.288761562,37490.83431,20266.26407,36743.58785
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_283_subplot_3,716662,283,3,283_3,20148.80145,0.989658738,28688.77008,0.42548512,40798.09479,16086.42847,36638.86315
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_284_subplot_1,716633,284,1,284_1,21197.02276,0.875862069,28949.52621,0.320628122,37343.90345,18932.13517,36293.84
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_284_subplot_2,716634,284,2,284_2,23409.14281,0.783718524,31054.26768,0.252995148,36497.14384,21587.79614,37198.03967
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_284_subplot_3,716635,284,3,284_3,23718.17126,0.77842867,31334.21261,0.249157269,36606.45899,21746.91764,37630.32254
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_285_subplot_1,717083,285,1,285_1,24937.92899,0.925887625,34742.39504,0.280057769,39808.22372,22130.00138,42654.97966
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_285_subplot_2,717084,285,2,285_2,23968.29779,0.910282954,33673.55797,0.304960535,40115.74155,21206.3392,41957.06936
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_285_subplot_3,717085,285,3,285_3,21748.56793,0.975862069,31741.93138,0.358239451,40666.25862,18833.04414,41143.57759
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_286_subplot_1,716747,286,1,286_1,21310.45642,0.984843266,31324.9721,0.43394901,43103.00551,16749.72856,41305.87565
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_286_subplot_2,716748,286,2,286_2,21367.10463,0.991022099,31216.60014,0.417033677,42015.05559,16990.49344,40749.40849
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_286_subplot_3,716749,286,3,286_3,24656.65288,0.886935539,33755.91417,0.27704868,38476.04068,21688.50913,41315.23681
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_287_subplot_1,717149,287,1,287_1,21543.42566,0.923766816,29513.54915,0.325455622,36906.53743,18360.31321,36142.87789
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_287_subplot_2,717150,287,2,287_2,21701.42098,0.953071084,30130.61939,0.339352564,37650.1853,18325.47205,37105.05694
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_287_subplot_3,717151,287,3,287_3,22389.42488,0.926602343,30588.96623,0.313829635,36971.6561,19000.0541,36996.3377
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_288_subplot_1,716294,288,1,288_1,22341.79386,0.833160979,29114.10548,0.315423654,36633.08445,18821.73664,33774.2051
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_288_subplot_2,716295,288,2,288_2,24007.59938,0.743271222,30119.64251,0.251961093,35486.3147,20765.15908,34058.64562
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_288_subplot_3,716296,288,3,288_3,27330.2544,0.622888659,32862.54188,0.176823378,34618.6546,24081.74664,35389.33954
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_289_subplot_1,716564,289,1,289_1,44719.83799,0.324370907,45402.11238,-0.006387903,37273.44019,38536.11755,42383.24302
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_289_subplot_2,716565,289,2,289_2,40187.40848,0.63598759,42752.70079,0.157018521,41626.93106,30749.32816,43539.44743
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_289_subplot_3,716566,289,3,289_3,42631.05209,0.501552259,44309.61331,0.066614769,38921.87823,34849.64988,43120.39738
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_28_subplot_1,716915,28,1,28_1,19938.14133,0.907618063,27175.78835,0.308874202,34085.04826,17832.15408,35300.52534
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_28_subplot_2,716916,28,2,28_2,19289.43271,0.9478951,27210.59282,0.326174915,34295.46273,17178.35266,35429.18116
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_28_subplot_3,716917,28,3,28_3,17883.59483,0.983103448,26096.98448,0.383196233,35646.86448,15510.93034,34585.58552
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_290_subplot_1,716810,290,1,290_1,41119.78648,0.61193515,44585.31701,0.097746352,39388.46223,32778.93998,43966.83374
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_290_subplot_2,716811,290,2,290_2,40507.08834,0.628019324,43795.56246,0.1214379,40394.04658,31874.19841,44089.42063
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_290_subplot_3,716812,290,3,290_3,46675.29335,0.31816615,47657.62806,-0.059089821,35725.12272,40855.20269,43403.51568
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_291_subplot_1,716777,291,1,291_1,27713.71389,0.768700448,34002.30472,0.201408389,35815.90865,23696.07997,36756.80662
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_291_subplot_2,716778,291,2,291_2,22916.64665,0.890269151,29195.97067,0.287349609,35693.40028,19385.01449,33728.84196
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_291_subplot_3,716779,291,3,291_3,22479.20614,0.915546363,29032.50534,0.313081605,36197.76698,18646.68597,33827.17166
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_292_subplot_1,716228,292,1,292_1,22204.82799,0.791795932,28764.30507,0.255735233,34980.83626,20471.92589,32840.60186
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_292_subplot_2,716229,292,2,292_2,24596.6585,0.710589859,31070.91997,0.197227454,34683.26699,23141.75819,34113.04933
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_292_subplot_3,716230,292,3,292_3,25468.71079,0.729403654,32198.64874,0.182406595,34982.84385,23876.80145,35142.16132
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_293_subplot_1,716669,293,1,293_1,21444.55533,0.857635298,30246.03654,0.268373465,36216.76319,20660.92279,35429.53395
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_293_subplot_2,716670,293,2,293_2,20850.66229,0.881906077,29656.69855,0.287807414,36301.99102,19890.43439,35020.16816
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_293_subplot_3,716671,293,3,293_3,19893.13719,0.918304033,29027.9183,0.325956332,37204.30714,18652.46329,34996.92968
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_294_subplot_1,716603,294,1,294_1,18702.84183,1,28781.75155,0.48291002,43491.78842,14974.85148,36759.67643
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_294_subplot_2,716604,294,2,294_2,18941.34127,0.997584541,29026.2588,0.430466898,41364.17529,16262.20014,36595.86197
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_294_subplot_3,716605,294,3,294_3,19852.98897,0.991037573,30178.85557,0.396318156,40656.67391,17342.40745,37338.66184
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_295_subplot_1,717068,295,1,295_1,20465.47397,0.975180972,29203.29542,0.400434482,40537.64392,16979.22889,35243.01344
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_295_subplot_2,717069,295,2,295_2,21340.77119,0.865954514,29231.66678,0.291736969,36534.68229,19692.32908,33878.35872
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_295_subplot_3,717070,295,3,295_3,23164.78978,0.78805661,30871.21125,0.248063993,36373.9748,21623.43838,34696.82879
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_296_subplot_1,716735,296,1,296_1,25012.96379,0.599310345,31468.91103,0.16474933,34427.80759,24717.88552,34108.8669
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_296_subplot_2,716736,296,2,296_2,22224.09238,0.763185109,29414.81455,0.24175929,35359.74009,21120.30748,33283.1365
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_296_subplot_3,716737,296,3,296_3,20790.82057,0.830572809,28149.16494,0.290190723,35830.13561,19354.71601,32637.99758
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_297_subplot_1,717164,297,1,297_1,21611.3431,0.86137931,29393.06586,0.286722066,36264.84241,19667.17931,34338.01759
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_297_subplot_2,717165,297,2,297_2,20455.1,0.906206897,28470.25241,0.318024562,36605.08069,18527.16414,33963.89724
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_297_subplot_3,717166,297,3,297_3,21958.99896,0.821256039,29723.08075,0.274565565,35912.56901,20212.54796,34343.39959
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_298_subplot_1,716306,298,1,298_1,24467.39524,0.746726396,31291.33184,0.209961877,34212.15713,22114.77602,34754.32012
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_298_subplot_2,716307,298,2,298_2,23005.06929,0.837986901,30136.55912,0.252921033,34807.77801,20422.29748,34490.78594
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_298_subplot_3,716308,298,3,298_3,22176.24025,0.861580946,29546.62064,0.282560104,35319.28961,19452.84846,34376.85847
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_299_subplot_1,716561,299,1,299_1,24325.05343,0.803860738,29754.7039,0.276964349,35719.596,20027.97966,34141.07342
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_299_subplot_2,716562,299,2,299_2,26068.63564,0.723543606,31314.27301,0.228782669,35246.63151,22047.07135,34896.96863
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_299_subplot_3,716563,299,3,299_3,26171.21912,0.688750863,31246.31263,0.214204463,34794.14941,22435.58489,34850.62112
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_29_subplot_1,716894,29,1,29_1,19647.21303,0.999655291,30144.14857,0.389534912,38170.21269,16435.23785,39085.72285
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_29_subplot_2,716895,29,2,29_2,17955.19214,1,28236.31839,0.448514825,39107.70162,14558.17903,37760.89272
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_29_subplot_3,716896,29,3,29_3,17639.90752,1,27596.41132,0.446439008,38523.39234,14470.54624,36826.24741
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_2_subplot_1,716255,2,1,2_1,19645.50086,0.926871335,23752.57779,0.48571211,41733.07071,14162.07658,35381.61538
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_2_subplot_2,716256,2,2,2_2,20536.94105,0.925198208,24874.67184,0.476520183,42501.27404,14805.29369,36596.06205
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_2_subplot_3,716257,2,3,2_3,21733.01001,0.82194617,25910.58972,0.404252961,40372.37957,16656.35921,36711.42857
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_300_subplot_1,717167,300,1,300_1,26616.24595,0.731976544,31407.07209,0.238450561,35812.37703,22008.7782,34869.10107
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_300_subplot_2,717168,300,2,300_2,23959.12065,0.844881075,29470.20269,0.317688354,37462.8342,19206.06343,34525.30989
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_300_subplot_3,717169,300,3,300_3,22598.39676,0.895897966,28598.73526,0.371860356,38514.85798,17370.46191,34349.43916
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_301_subplot_1,717170,301,1,301_1,22451.96382,0.879738112,28258.26981,0.348844256,37260.08615,17513.00689,33401.82943
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_301_subplot_2,717171,301,2,301_2,26146.79855,0.650569162,31222.23732,0.2198288,34857.39807,22164.46016,34471.5664
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_301_subplot_3,717172,301,3,301_3,29137.58972,0.550379572,33415.3147,0.15316798,34226.28502,25148.26881,35348.8109
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_302_subplot_1,716636,302,1,302_1,29503.04516,0.588762496,34894.05171,0.105040641,32815.88452,26679.98518,37198.62565
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_302_subplot_2,716637,302,2,302_2,25147.23578,0.766632196,31641.29024,0.211916559,33882.59566,21924.58842,36044.10479
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_302_subplot_3,716638,302,3,302_3,25383.51778,0.718329306,31353.89783,0.196846691,33537.03797,22306.796,35487.4515
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_303_subplot_1,716183,303,1,303_1,25566.47724,0.892068966,33297.16586,0.195923468,36761.54724,24566.08655,40916.5631
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_303_subplot_2,716184,303,2,303_2,26504.61764,0.764726145,33902.15122,0.140884973,35750.45436,26940.28178,40741.76542
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_303_subplot_3,716185,303,3,303_3,28734.38703,0.685063815,35225.78165,0.082219578,34351.53777,29126.0169,40280.52639
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_304_subplot_1,716216,304,1,304_1,27367.51844,0.802826612,35111.16339,0.142919282,36710.04757,27377.82592,41549.50534
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_304_subplot_2,716217,304,2,304_2,25381.77854,0.86961021,33557.12522,0.188588679,37627.70645,25545.09624,41421.63436
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_304_subplot_3,716218,304,3,304_3,25431.33264,0.877501725,33906.77985,0.184468977,37265.83333,25488.02795,41639.353
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_305_subplot_1,717014,305,1,305_1,23146.49362,0.783522923,29197.91796,0.26436942,36300.81661,20857.95002,35505.90658
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_305_subplot_2,717015,305,2,305_2,25036.62565,0.739400207,31194.36953,0.225666381,36135.63633,22791.51017,36800.29576
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_305_subplot_3,717016,305,3,305_3,27256.92783,0.559046961,32527.86775,0.150482962,34788.84669,25618.63812,36749.22859
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_306_subplot_1,717197,306,1,306_1,24430.88973,0.854927636,30551.88663,0.319704063,38943.21227,19824.76154,36790.37939
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_306_subplot_2,717198,306,2,306_2,25419.74397,0.770847691,31039.76085,0.302374407,39104.2102,21227.54376,36659.38284
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_306_subplot_3,717199,306,3,306_3,26808.70773,0.743271222,31886.62008,0.285891324,39394.39786,22164.84161,37354.02001
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_307_subplot_1,716813,307,1,307_1,27646.51379,0.607931034,30827.25069,0.213644436,36049.22276,22991.23655,34118.61724
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_307_subplot_2,716814,307,2,307_2,29391.51,0.473793103,31831.51034,0.160009773,34601.67655,25056.11069,34152.64483
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_307_subplot_3,716815,307,3,307_3,29391.8147,0.474465148,32007.98275,0.157707192,34559.61974,25086.87509,34490.74189
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_308_subplot_1,716702,308,1,308_1,28076.08411,0.674594967,31394.80248,0.275954084,39125.36401,21982.85005,35484.0193
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_308_subplot_2,716703,308,2,308_2,22807.14793,0.89137931,27327.33517,0.433651653,42463.56517,16551.54,34084.93862
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_308_subplot_3,716704,308,3,308_3,23897.64884,0.921007244,28594.52777,0.43367049,43388.69162,16797.60711,35440.33253
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_309_subplot_1,716381,309,1,309_1,32800.55107,0.443754313,34469.28261,0.140388897,36239.70566,27329.29538,36002.53416
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_309_subplot_2,716382,309,2,309_2,26931.77613,0.666436702,30909.60711,0.26973289,38187.54778,21449.16523,34907.08589
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_309_subplot_3,716383,309,3,309_3,25544.05067,0.877628404,30616.04619,0.397130171,42753.74767,18289.52809,36577.23923
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_30_subplot_1,717050,30,1,30_1,19705.21552,0.995172414,27957.11724,0.467489973,41484.69862,14706.37621,38205.09483
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_30_subplot_2,717051,30,2,30_2,20004.07268,0.995177403,28520.38099,0.436980942,40098.03204,15400.17499,38265.25215
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_30_subplot_3,717052,30,3,30_3,20859.18288,0.963077985,29112.91546,0.389798805,38702.18772,16639.24672,38103.08489
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_310_subplot_1,717233,310,1,310_1,27654.1,0.627586207,32032.46483,0.20341423,35357.00828,23153.40966,35527.69621
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_310_subplot_2,717234,310,2,310_2,28894.9248,0.536046913,32568.81718,0.159320064,34567.495,24812.19627,35364.31218
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_310_subplot_3,717235,310,3,310_3,30155.02551,0.535332644,33720.98552,0.144132592,34842.48018,25543.01517,36021.33023
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_311_subplot_1,717284,311,1,311_1,36723.0714,0.745084512,42245.48465,0.153798949,39735.41635,29126.75716,45643.52708
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_311_subplot_2,717285,311,2,311_2,35572.98483,0.741034483,40748.16138,0.197995158,41248.8269,27738.97379,45093.84586
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_311_subplot_3,717286,311,3,311_3,36917.50327,0.70630817,41795.22716,0.135760682,38575.24371,29268.14616,44449.46398
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_312_subplot_1,716684,312,1,312_1,34349.00518,0.826777088,40768.25535,0.194837668,41039.34817,27542.45963,45883.53347
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_312_subplot_2,716685,312,2,312_2,36312.42014,0.631597102,41625.44464,0.116515753,38894.44429,30952.42808,45073.77647
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_312_subplot_3,716686,312,3,312_3,38571.94243,0.510513616,43126.43226,0.028705129,36259.08687,34477.07342,44356.57842
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_313_subplot_1,716285,313,1,313_1,23646.59028,0.77911785,30595.32391,0.248929731,36617.19056,21788.13163,37878.7867
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_313_subplot_2,716286,313,2,313_2,21904.96723,0.883063125,29361.58434,0.306596159,37503.09693,19574.24733,37485.07106
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_313_subplot_3,716287,313,3,313_3,21716.89624,0.918648742,29489.79593,0.315407133,37637.67287,19164.18476,37721.41055
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_314_subplot_1,716309,314,1,314_1,21138.81718,0.977233529,29096.8365,0.376314161,38903.44774,17420.03001,38134.85374
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_314_subplot_2,716310,314,2,314_2,22780.98345,0.907931034,30032.71552,0.285568309,36245.8769,19990.82966,37373.24276
