studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,germplasmEntryNumber,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Above ground dry biomass - g|day 136|COMP:0000063,Above ground dry biomass - g|day 168|COMP:0000064,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain weight - g|CO_350:0005123,Grain yield - g/m2|CO_350:0000260,Growth stage - Zadoks|CO_350:0000689,Lodging severity - 0-9 Rating|CO_350:0005007,Pea above ground dry biomass - g|day 136|COMP:0000060,Pea above ground dry biomass - g|day 168|COMP:0000061,Pea flowering date - Julian day|COMP:0000053,Pea freeze damage severity - 0-5 Rating|COMP:0000051,Pea grain weight - g|COMP:0000009,Pea grain yield - g/m2|COMP:0000049,Pea plant height - cm|day 134|COMP:0000062,Pea plant height - cm|day 164|COMP:0000040,Pea winter survival - percent|COMP:0000050,Plant height - cm|day 134|COMP:0000054,Plant height - cm|day 164|COMP:0000023,Weed above ground dry biomass - g|day 136|COMP:0000065,Weed above ground dry biomass - g|day 168|COMP:0000066,Winter survival - percent|CO_350:0000170,notes,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Calypson,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Lightning,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_NY17024-2-45,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Saturn,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Scala,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Violetta,Cornell_WinterOatPeaIntercrop_2024_Ithaca_pea_genotype_Blaze
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703589,NF12AS-73-4_3,,,plot,703674,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_242,7,7,242,6,25,test,,,,3,812,214.8148148,11,3,,,140,,320,84.65608466,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703589,NF12AS-73-4_3,,,subplot,716546,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_242_subplot_1,7,7,242,6,25,test,,,,,,,,,,,,,,,12,62,,36,83,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703589,NF12AS-73-4_3,,,subplot,716547,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_242_subplot_2,7,7,242,6,25,test,,,,,,,,,,,,,,,12,47,,40,81,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703589,NF12AS-73-4_3,,,subplot,716548,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_242_subplot_3,7,7,242,6,25,test,,181.9,,,,,,,16,,,,,,31,73,,42,81,1.2,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703624,LA17069SBSS-2-1,,,plot,703775,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_243,7,7,243,6,24,test,,,,4,819,216.6666667,12,3,,,140,,229,60.58201058,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703624,LA17069SBSS-2-1,,,subplot,716438,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_243_subplot_1,7,7,243,6,24,test,,,,,,,,,,,,,,,18,66,,35,73,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703624,LA17069SBSS-2-1,,,subplot,716439,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_243_subplot_2,7,7,243,6,24,test,,,,,,,,,,,,,,,25,59,,41,84,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703624,LA17069SBSS-2-1,,,subplot,716440,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_243_subplot_3,7,7,243,6,24,test,,196,,,,,,,1.7,,,,,,16,61,,42,89,1.1,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703624,LA17069SBSS-2-1,,,plot,703781,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_244,7,7,244,6,23,test,,,,4,1007,266.4021164,12,2,,,140,,17,4.497354497,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703624,LA17069SBSS-2-1,,,subplot,716414,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_244_subplot_1,7,7,244,6,23,test,,,,,,,,,,,,,,,0,0,,38,78,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703624,LA17069SBSS-2-1,,,subplot,716415,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_244_subplot_2,7,7,244,6,23,test,,,,,,,,,,,,,,,0,0,,36,79,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703624,LA17069SBSS-2-1,,,subplot,716416,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_244_subplot_3,7,7,244,6,23,test,,205.1,,,,,,,0,,,,,,0,0,,35,74,0.8,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,plot,703945,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_245,7,7,245,6,22,test,,,,NA,4,1.235254154,NA,9,,,140,,845,260.9474399,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716750,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_245_subplot_1,7,7,245,6,22,test,,,,,,,,,,,,,,,18,56,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716751,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_245_subplot_2,7,7,245,6,22,test,,,,,,,,,,,,,,,14,52,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,716752,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_245_subplot_3,7,7,245,6,22,test,,,0,,,,,,,57,,,,,12,57,,0,0,,4.2,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,plot,703689,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_246,7,7,246,6,21,test,,,,NA,19,5.711880712,NA,9,,,140,,1027,308.7421837,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717080,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_246_subplot_1,7,7,246,6,21,test,,,,,,,,,,,,,,,10,60,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717081,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_246_subplot_2,7,7,246,6,21,test,,,,,,,,,,,,,,,12,61,,0,0,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703605,NO_OATS_PLANTED,,,subplot,717082,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_246_subplot_3,7,7,246,6,21,test,,,0,,,,,,,59,,,,,12,59,,0,0,,0,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703554,NC20-4700,,,plot,703732,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_247,7,7,247,6,20,test,,,,4,1015,275.8751903,11,2,,,140,,122,33.15938247,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703554,NC20-4700,,,subplot,716978,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_247_subplot_1,7,7,247,6,20,test,,,,,,,,,,,,,,,12,66,,44,78,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703554,NC20-4700,,,subplot,716979,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_247_subplot_2,7,7,247,6,20,test,,,,,,,,,,,,,,,15,41,,45,79,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703554,NC20-4700,,,subplot,716980,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_247_subplot_3,7,7,247,6,20,test,,,345.8,,,,,,,472.8,,,,,12,44,,40,83,,0.4,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703554,NC20-4700,,,plot,703745,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_248,7,7,248,6,19,test,,,,4,995,263.2275132,11,2,,,140,,1,0.264550265,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703554,NC20-4700,,,subplot,716495,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_248_subplot_1,7,7,248,6,19,test,,,,,,,,,,,,,,,0,0,,38,74,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703554,NC20-4700,,,subplot,716496,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_248_subplot_2,7,7,248,6,19,test,,,,,,,,,,,,,,,0,0,,35,75,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703554,NC20-4700,,,subplot,716497,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_248_subplot_3,7,7,248,6,19,test,,,398.1,,,,,,,474.1,,,,,0,0,,38,76,,0,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703553,Gerard 227,Gerard227,,plot,703953,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_249,7,7,249,6,18,test,,,,4,1076,284.6560847,11,3,,,140,,258,68.25396825,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703553,Gerard 227,Gerard227,,subplot,716252,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_249_subplot_1,7,7,249,6,18,test,,,,,,,,,,,,,,,34,67,,36,75,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703553,Gerard 227,Gerard227,,subplot,716253,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_249_subplot_2,7,7,249,6,18,test,,,,,,,,,,,,,,,27,68,,45,73,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703553,Gerard 227,Gerard227,,subplot,716254,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_249_subplot_3,7,7,249,6,18,test,,,321.1,,,,,,,456.1,,,,,12,65,,38,70,,0,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",100715,AURORA,"03C0700770,259-11,AURO,Aurora,Aurora 183,Aurora A,Aurora B,BG-008380,BG-008381,BG-009384,BGR7898,C7-0770,GBR011 802,NRGC-01978,NRGC-01979,NRGC-01980,RL 1225,RL1225,RL 233,RL 831,Sunrise,Yellow Peruvian",,subplot,717239,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_24_subplot_1,2,2,24,2,5,test,,,,,,,,,,,,,,,0,0,,49,96,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",100715,AURORA,"03C0700770,259-11,AURO,Aurora,Aurora 183,Aurora A,Aurora B,BG-008380,BG-008381,BG-009384,BGR7898,C7-0770,GBR011 802,NRGC-01978,NRGC-01979,NRGC-01980,RL 1225,RL1225,RL 233,RL 831,Sunrise,Yellow Peruvian",,subplot,717240,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_24_subplot_2,2,2,24,2,5,test,,,,,,,,,,,,,,,0,0,,46,99,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",100715,AURORA,"03C0700770,259-11,AURO,Aurora,Aurora 183,Aurora A,Aurora B,BG-008380,BG-008381,BG-009384,BGR7898,C7-0770,GBR011 802,NRGC-01978,NRGC-01979,NRGC-01980,RL 1225,RL1225,RL 233,RL 831,Sunrise,Yellow Peruvian",,subplot,717241,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_24_subplot_3,2,2,24,2,5,test,,245.1,,,,,,,0,,,,,,0,0,,46,92,0.1,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703559,NF05424_2,,,plot,703990,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_25,2,2,25,2,4,test,,,,1,558,159.3011305,11,7,,,140,1,1190,339.7282174,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703553,Gerard 227,Gerard227,,plot,703757,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_250,7,7,250,6,17,test,,,,4,1031,272.7513228,11,2,,,140,,6,1.587301587,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703553,Gerard 227,Gerard227,,subplot,716945,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_250_subplot_1,7,7,250,6,17,test,,,,,,,,,,,,,,,0,0,,35,75,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703553,Gerard 227,Gerard227,,subplot,716946,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_250_subplot_2,7,7,250,6,17,test,,,,,,,,,,,,,,,0,0,,41,72,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703553,Gerard 227,Gerard227,,subplot,716947,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_250_subplot_3,7,7,250,6,17,test,,,474.9,,,,,,,541.9,,,,,0,0,,40,67,,0.8,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703591,NF12AS-108-4_4,,,plot,703635,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_251,7,7,251,6,16,test,,,,4,831,219.8412698,11,1,,,140,,3,0.793650794,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703591,NF12AS-108-4_4,,,subplot,716930,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_251_subplot_1,7,7,251,6,16,test,,202.4,,,,,,,0,,,,,,0,0,,44,72,0,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703591,NF12AS-108-4_4,,,subplot,716931,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_251_subplot_2,7,7,251,6,16,test,,,,,,,,,,,,,,,0,0,,45,72,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703591,NF12AS-108-4_4,,,subplot,716932,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_251_subplot_3,7,7,251,6,16,test,,,,,,,,,,,,,,,0,0,,42,72,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703591,NF12AS-108-4_4,,,plot,703918,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_252,7,7,252,6,15,test,,,,3,805,212.962963,11,3,,,140,,853,225.6613757,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703591,NF12AS-108-4_4,,,subplot,716357,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_252_subplot_1,7,7,252,6,15,test,,149,,,,,,,35.3,,,,,,23,73,,42,73,0.9,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703591,NF12AS-108-4_4,,,subplot,716358,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_252_subplot_2,7,7,252,6,15,test,,,,,,,,,,,,,,,35,68,,49,74,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703591,NF12AS-108-4_4,,,subplot,716359,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_252_subplot_3,7,7,252,6,15,test,,,,,,,,,,,,,,,38,59,,51,71,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703568,NF12AS-91-4_1,,,plot,703802,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_253,8,8,253,7,15,test,,,,3,835,220.8994709,11,2,,,140,,2,0.529100529,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703568,NF12AS-91-4_1,,,subplot,716504,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_253_subplot_1,8,8,253,7,15,test,,,,,,,,,,,,,,,0,0,,46,89,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703568,NF12AS-91-4_1,,,subplot,716505,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_253_subplot_2,8,8,253,7,15,test,,,,,,,,,,,,,,,0,0,,45,93,,,,,,,,,,,
