"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Freeze damage severity - 0-9 Rating|CO_350:0005001","Grain yield - g/m2|CO_350:0000260","notes","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Calypson","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Lightning","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_NY17024-2-45","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Saturn","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Scala","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Violetta","Cornell_WinterOatPeaIntercrop_2024_Ithaca_pea_genotype_Blaze"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","717145","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_277_subplot_3","8","8","277","8","18","test","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703923","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_278","8","8","278","8","17","test","","","","","4","139.592480018012","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","716327","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_278_subplot_1","8","8","278","8","17","test","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","716328","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_278_subplot_2","8","8","278","8","17","test","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","716329","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_278_subplot_3","8","8","278","8","17","test","","","","","","","","","1","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703552","TX19CAS0058","","plot","703717","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_279","8","8","279","8","16","test","","","","","4","206.084656084656","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703552","TX19CAS0058","","subplot","716549","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_279_subplot_1","8","8","279","8","16","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703552","TX19CAS0058","","subplot","716550","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_279_subplot_2","8","8","279","8","16","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703552","TX19CAS0058","","subplot","716551","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_279_subplot_3","8","8","279","8","16","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703608","NF13-4214-4_5","","subplot","716924","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_27_subplot_1","2","2","27","2","2","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703608","NF13-4214-4_5","","subplot","716925","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_27_subplot_2","2","2","27","2","2","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703608","NF13-4214-4_5","","subplot","716926","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_27_subplot_3","2","2","27","2","2","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703608","NF13-4214-4_5","","plot","703779","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_28","2","2","28","2","1","test","","","","","1","187.884677680596","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703552","TX19CAS0058","","plot","703950","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_280","8","8","280","8","15","test","","","","","4","221.693121693122","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703552","TX19CAS0058","","subplot","716798","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_280_subplot_1","8","8","280","8","15","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703552","TX19CAS0058","","subplot","716799","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_280_subplot_2","8","8","280","8","15","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703552","TX19CAS0058","","subplot","716800","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_280_subplot_3","8","8","280","8","15","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","plot","703803","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_281","8","8","281","9","15","test","","","","","3","206.878306878307","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716780","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_281_subplot_1","8","8","281","9","15","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716781","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_281_subplot_2","8","8","281","9","15","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716782","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_281_subplot_3","8","8","281","9","15","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","plot","703738","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_282","8","8","282","9","16","test","","","","","3","237.008045227223","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716219","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_282_subplot_1","8","8","282","9","16","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716220","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_282_subplot_2","8","8","282","9","16","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716221","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_282_subplot_3","8","8","282","9","16","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703544","NF97405-1","","plot","703636","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_283","8","8","283","9","17","test","","","","","3","192.400192400192","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703544","NF97405-1","","subplot","716660","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_283_subplot_1","8","8","283","9","17","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703544","NF97405-1","","subplot","716661","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_283_subplot_2","8","8","283","9","17","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703544","NF97405-1","","subplot","716662","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_283_subplot_3","8","8","283","9","17","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703544","NF97405-1","","plot","703659","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_284","8","8","284","9","18","test","","","","","3","240.767462989685","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703544","NF97405-1","","subplot","716633","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_284_subplot_1","8","8","284","9","18","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703544","NF97405-1","","subplot","716634","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_284_subplot_2","8","8","284","9","18","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703544","NF97405-1","","subplot","716635","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_284_subplot_3","8","8","284","9","18","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703590","NF00407","","plot","703876","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_285","8","8","285","9","19","test","","","","","4","222.700005308701","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703590","NF00407","","subplot","717083","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_285_subplot_1","8","8","285","9","19","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703590","NF00407","","subplot","717084","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_285_subplot_2","8","8","285","9","19","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703590","NF00407","","subplot","717085","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_285_subplot_3","8","8","285","9","19","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703590","NF00407","","plot","703719","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_286","8","8","286","9","20","test","","","","","4","225.137674117266","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703590","NF00407","","subplot","716747","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_286_subplot_1","8","8","286","9","20","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703590","NF00407","","subplot","716748","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_286_subplot_2","8","8","286","9","20","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703590","NF00407","","subplot","716749","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_286_subplot_3","8","8","286","9","20","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703620","NF13-4153-4_2","","plot","703665","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_287","8","8","287","9","21","test","","","","","4","191.598524931858","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703620","NF13-4153-4_2","","subplot","717149","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_287_subplot_1","8","8","287","9","21","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703620","NF13-4153-4_2","","subplot","717150","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_287_subplot_2","8","8","287","9","21","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703620","NF13-4153-4_2","","subplot","717151","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_287_subplot_3","8","8","287","9","21","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703620","NF13-4153-4_2","","plot","703710","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_288","8","8","288","9","22","test","","","","","4","183.108510753562","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703620","NF13-4153-4_2","","subplot","716294","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_288_subplot_1","8","8","288","9","22","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703620","NF13-4153-4_2","","subplot","716295","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_288_subplot_2","8","8","288","9","22","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703620","NF13-4153-4_2","","subplot","716296","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_288_subplot_3","8","8","288","9","22","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703885","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_289","8","8","289","9","23","test","","","","","NA","3.83548710686257","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","716564","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_289_subplot_1","8","8","289","9","23","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","716565","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_289_subplot_2","8","8","289","9","23","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","716566","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_289_subplot_3","8","8","289","9","23","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703608","NF13-4214-4_5","","subplot","716915","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_28_subplot_1","2","2","28","2","1","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703608","NF13-4214-4_5","","subplot","716916","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_28_subplot_2","2","2","28","2","1","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703608","NF13-4214-4_5","","subplot","716917","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_28_subplot_3","2","2","28","2","1","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703546","FLLA17069-52","","plot","703647","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_29","2","2","29","3","1","test","","","","","2","275.526286164584","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703894","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_290","8","8","290","9","24","test","","","","","NA","4.04174015285126","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","716810","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_290_subplot_1","8","8","290","9","24","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","716811","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_290_subplot_2","8","8","290","9","24","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","716812","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_290_subplot_3","8","8","290","9","24","test","","","","","","","","","","","","","","1"
